id,label,cap-shape,cap-surface,bruises,odor,gill-attachment,gill-spacing,gill-size,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,veil-type,ring-number,ring-type,spore-print-color,population,habitat,cap-color-rate,gill-color-rate,veil-color-rate,stalk-color-above-ring-rate,stalk-color-below-ring-rate
1555,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,g,4.0,4.0,1.0,4.0,7.0
1556,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,5.0,1.0,1.0,1.0,5.0
1557,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,4.0,5.0,1.0,3.0,1.0
1558,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,5.0,1.0,1.0,2.0,4.0
1559,p,x,s,f,c,f,w,n,e,b,s,s,p,o,p,n,v,d,3.0,6.0,1.0,1.0,1.0
1560,p,x,f,f,c,f,w,n,e,b,s,s,p,o,p,n,v,d,3.0,1.0,1.0,1.0,1.0
1561,e,x,y,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,1.0,1.0,1.0,1.0,1.0
1562,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,5.0,5.0,1.0,2.0,4.0
1563,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,5.0,5.0,1.0,3.0,5.0
1564,e,x,y,t,n,f,c,b,t,b,s,s,p,o,p,n,y,d,4.0,6.0,1.0,3.0,5.0
1565,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,d,4.0,4.0,1.0,5.0,5.0
1566,p,x,f,f,c,f,w,n,e,b,s,s,p,o,p,k,v,d,3.0,1.0,1.0,1.0,1.0
1567,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,y,d,1.0,5.0,1.0,1.0,1.0
1568,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,5.0,5.0,1.0,3.0,4.0
1569,p,x,f,f,c,f,w,n,e,b,s,s,p,o,p,k,v,d,3.0,6.0,1.0,1.0,1.0
1570,p,x,s,f,c,f,w,n,e,b,s,s,p,o,p,k,s,d,4.0,4.0,1.0,1.0,1.0
1571,e,x,y,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,5.0,4.0,1.0,2.0,5.0
1572,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,d,4.0,7.0,1.0,4.0,5.0
1573,p,x,f,f,c,f,c,n,e,b,s,s,p,o,p,n,v,d,4.0,4.0,1.0,1.0,1.0
1574,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,d,4.0,7.0,1.0,5.0,5.0
1575,p,x,s,f,c,f,c,n,e,b,s,s,p,o,p,n,v,d,4.0,1.0,1.0,1.0,1.0
1576,e,x,f,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,4.0,5.0,1.0,2.0,4.0
1577,p,x,f,f,c,f,c,n,e,b,s,s,p,o,p,k,s,d,6.0,6.0,1.0,1.0,1.0
1578,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,5.0,1.0,1.0,3.0,5.0
1579,p,x,s,f,c,f,c,n,e,b,s,s,p,o,p,k,v,d,6.0,1.0,1.0,1.0,1.0
1580,p,x,f,f,c,f,w,n,e,b,s,s,p,o,p,k,s,d,4.0,4.0,1.0,1.0,1.0
1581,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,y,d,5.0,4.0,1.0,3.0,4.0
1582,p,x,f,f,c,f,c,n,e,b,s,s,p,o,p,k,s,d,4.0,1.0,1.0,1.0,1.0
1583,p,x,s,f,c,f,w,n,e,b,s,s,p,o,p,k,v,d,4.0,1.0,1.0,1.0,1.0
1584,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,y,d,4.0,6.0,1.0,1.0,4.0
1585,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,y,d,1.0,6.0,1.0,3.0,1.0
1586,p,x,f,f,c,f,w,n,e,b,s,s,p,o,p,n,s,d,4.0,2.0,1.0,1.0,1.0
1587,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,5.0,4.0,1.0,1.0,4.0
1588,p,x,s,f,c,f,c,n,e,b,s,s,p,o,p,n,s,d,3.0,1.0,1.0,1.0,1.0
1589,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,1.0,5.0,1.0,3.0,4.0
1590,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,d,4.0,7.0,1.0,5.0,6.0
1591,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,g,4.0,2.0,1.0,4.0,6.0
1592,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,4.0,1.0,1.0,2.0,4.0
1593,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,g,4.0,2.0,1.0,5.0,6.0
1594,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,4.0,4.0,1.0,3.0,1.0
1595,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,g,4.0,2.0,1.0,5.0,7.0
1596,p,f,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,p,4.0,4.0,1.0,5.0,5.0
1597,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,5.0,1.0,1.0,1.0,1.0
1598,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,4.0,5.0,1.0,3.0,4.0
1599,p,x,f,f,c,f,c,n,e,b,s,s,p,o,p,n,v,d,3.0,4.0,1.0,1.0,1.0
1600,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,n,y,d,4.0,1.0,1.0,1.0,1.0
1601,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,p,4.0,4.0,1.0,4.0,5.0
1602,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,d,2.0,7.0,1.0,5.0,6.0
1603,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,p,4.0,4.0,1.0,5.0,5.0
1604,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,g,2.0,4.0,1.0,2.0,6.0
1605,p,x,f,f,c,f,w,n,e,b,s,s,p,o,p,n,v,d,3.0,2.0,1.0,1.0,1.0
1606,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,d,2.0,7.0,1.0,4.0,7.0
1607,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,d,2.0,2.0,1.0,4.0,5.0
1608,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,p,2.0,7.0,1.0,5.0,7.0
1609,p,f,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,d,2.0,7.0,1.0,2.0,7.0
1610,p,f,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,d,2.0,2.0,1.0,5.0,7.0
1611,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,y,d,4.0,1.0,1.0,1.0,4.0
1612,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,g,4.0,2.0,1.0,4.0,7.0
1613,p,f,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,p,2.0,4.0,1.0,5.0,6.0
1614,p,f,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,g,2.0,2.0,1.0,2.0,6.0
1615,e,x,f,t,n,f,c,b,t,b,s,s,p,o,p,k,y,d,4.0,5.0,1.0,1.0,1.0
1616,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,1.0,1.0,1.0,1.0,4.0
1617,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,5.0,1.0,1.0,1.0,5.0
1618,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,g,2.0,7.0,1.0,5.0,5.0
1619,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,g,4.0,2.0,1.0,4.0,6.0
1620,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,d,4.0,7.0,1.0,5.0,6.0
1621,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,y,d,5.0,5.0,1.0,2.0,1.0
1622,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,g,4.0,4.0,1.0,5.0,6.0
1623,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,5.0,1.0,1.0,3.0,1.0
1624,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,4.0,4.0,1.0,3.0,1.0
1625,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,4.0,5.0,1.0,3.0,5.0
1626,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,d,4.0,4.0,1.0,4.0,6.0
1627,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,g,2.0,4.0,1.0,4.0,6.0
1628,p,f,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,g,2.0,7.0,1.0,4.0,7.0
1629,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,5.0,4.0,1.0,3.0,5.0
1630,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,d,2.0,7.0,1.0,2.0,7.0
1631,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,p,4.0,7.0,1.0,2.0,6.0
1632,p,f,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,g,2.0,2.0,1.0,2.0,5.0
1633,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,d,2.0,2.0,1.0,2.0,6.0
1634,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,p,4.0,4.0,1.0,5.0,7.0
1635,p,f,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,p,2.0,7.0,1.0,4.0,6.0
1636,p,x,s,f,c,f,c,n,e,b,s,s,p,o,p,n,s,d,6.0,2.0,1.0,1.0,1.0
1637,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,g,2.0,4.0,1.0,5.0,7.0
1638,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,5.0,6.0,1.0,3.0,4.0
1639,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,y,d,5.0,1.0,1.0,3.0,5.0
1640,p,x,f,f,c,f,c,n,e,b,s,s,p,o,p,n,v,d,6.0,1.0,1.0,1.0,1.0
1641,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,g,2.0,7.0,1.0,4.0,6.0
1642,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,g,4.0,4.0,1.0,4.0,5.0
1643,e,x,y,t,n,f,c,b,t,b,s,s,p,o,p,k,y,d,4.0,4.0,1.0,1.0,5.0
1644,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,n,y,d,5.0,4.0,1.0,1.0,4.0
1645,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,d,4.0,4.0,1.0,4.0,6.0
1646,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,4.0,6.0,1.0,1.0,4.0
1647,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,d,2.0,2.0,1.0,5.0,5.0
1648,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,g,4.0,2.0,1.0,5.0,7.0
1649,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,5.0,4.0,1.0,3.0,4.0
1650,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,g,2.0,7.0,1.0,5.0,7.0
1651,p,f,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,g,2.0,2.0,1.0,5.0,6.0
1652,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,g,2.0,4.0,1.0,2.0,5.0
1653,p,f,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,g,4.0,2.0,1.0,2.0,6.0
1654,p,x,s,f,c,f,w,n,e,b,s,s,p,o,p,n,s,d,6.0,1.0,1.0,1.0,1.0
1655,p,x,f,f,c,f,c,n,e,b,s,s,p,o,p,k,s,d,4.0,2.0,1.0,1.0,1.0
1656,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,p,4.0,2.0,1.0,4.0,5.0
1657,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,p,2.0,7.0,1.0,4.0,5.0
1658,p,f,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,d,4.0,7.0,1.0,2.0,7.0
1659,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,4.0,6.0,1.0,1.0,1.0
1660,p,x,s,t,f,f,c,b,t,b,f,s,p,o,p,h,v,u,4.0,5.0,1.0,1.0,1.0
1661,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,d,2.0,2.0,1.0,2.0,6.0
1662,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,4.0,5.0,1.0,2.0,5.0
1663,p,f,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,d,2.0,2.0,1.0,2.0,6.0
1664,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,p,4.0,7.0,1.0,4.0,6.0
1665,p,f,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,p,2.0,2.0,1.0,4.0,6.0
1666,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,g,4.0,7.0,1.0,4.0,7.0
1667,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,g,4.0,7.0,1.0,4.0,5.0
1668,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,p,2.0,7.0,1.0,5.0,6.0
1669,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,p,2.0,4.0,1.0,2.0,7.0
1670,p,x,s,f,c,f,c,n,e,b,s,s,p,o,p,k,v,d,3.0,2.0,1.0,1.0,1.0
1671,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,p,4.0,2.0,1.0,4.0,7.0
1672,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,p,4.0,4.0,1.0,4.0,6.0
1673,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,1.0,6.0,1.0,2.0,5.0
1674,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,4.0,5.0,1.0,2.0,1.0
1675,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,p,2.0,2.0,1.0,5.0,6.0
1676,p,x,s,f,c,f,c,n,e,b,s,s,p,o,p,n,s,d,6.0,6.0,1.0,1.0,1.0
1677,p,f,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,g,4.0,4.0,1.0,5.0,7.0
1678,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,g,4.0,7.0,1.0,4.0,6.0
1679,p,x,s,f,c,f,c,n,e,b,s,s,p,o,p,k,v,d,3.0,6.0,1.0,1.0,1.0
1680,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,5.0,5.0,1.0,1.0,5.0
1681,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,g,4.0,4.0,1.0,4.0,7.0
1682,p,x,f,f,c,f,w,n,e,b,s,s,p,o,p,k,v,d,6.0,4.0,1.0,1.0,1.0
1683,p,f,s,t,f,f,c,b,t,b,f,s,p,o,p,h,v,g,3.0,4.0,1.0,1.0,1.0
1684,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,p,2.0,4.0,1.0,5.0,7.0
1685,e,x,y,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,7.0,8.0,1.0,6.0,1.0
1686,p,f,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,g,4.0,2.0,1.0,5.0,5.0
1687,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,g,4.0,4.0,1.0,2.0,7.0
1688,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,g,2.0,7.0,1.0,5.0,6.0
1689,p,f,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,g,2.0,7.0,1.0,2.0,5.0
1690,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,n,y,d,4.0,6.0,1.0,2.0,4.0
1691,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,d,2.0,7.0,1.0,2.0,5.0
1692,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,d,4.0,7.0,1.0,2.0,5.0
1693,p,f,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,g,4.0,4.0,1.0,5.0,7.0
1694,p,x,f,f,c,f,w,n,e,b,s,s,p,o,p,n,s,d,4.0,6.0,1.0,1.0,1.0
1695,p,x,f,f,c,f,c,n,e,b,s,s,p,o,p,n,v,d,4.0,6.0,1.0,1.0,1.0
1696,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,g,4.0,4.0,1.0,2.0,7.0
1697,p,x,s,t,f,f,c,b,t,b,s,s,p,o,p,h,s,g,4.0,7.0,1.0,1.0,1.0
1698,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,g,4.0,7.0,1.0,2.0,6.0
1699,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,y,d,4.0,1.0,1.0,2.0,4.0
1700,p,f,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,d,2.0,4.0,1.0,4.0,6.0
1701,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,5.0,4.0,1.0,2.0,5.0
1702,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,p,4.0,4.0,1.0,2.0,6.0
1703,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,1.0,1.0,1.0,3.0,1.0
1704,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,k,y,d,5.0,5.0,1.0,3.0,5.0
1705,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,p,4.0,2.0,1.0,5.0,5.0
1706,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,d,4.0,7.0,1.0,4.0,5.0
1707,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,5.0,5.0,1.0,3.0,4.0
1708,p,f,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,p,4.0,4.0,1.0,4.0,6.0
1709,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,k,y,d,4.0,5.0,1.0,2.0,5.0
1710,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,y,d,5.0,5.0,1.0,1.0,4.0
1711,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,5.0,5.0,1.0,3.0,4.0
1712,p,f,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,p,4.0,2.0,1.0,5.0,7.0
1713,e,x,f,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,5.0,6.0,1.0,3.0,5.0
1714,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,d,4.0,4.0,1.0,2.0,6.0
1715,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,p,2.0,4.0,1.0,2.0,7.0
1716,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,d,2.0,4.0,1.0,4.0,6.0
1717,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,p,2.0,2.0,1.0,5.0,5.0
1718,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,d,2.0,4.0,1.0,5.0,7.0
1719,e,x,f,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,4.0,6.0,1.0,3.0,4.0
1720,e,x,y,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,4.0,6.0,1.0,3.0,1.0
1721,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,g,4.0,2.0,1.0,4.0,5.0
1722,p,f,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,d,2.0,7.0,1.0,2.0,5.0
1723,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,p,4.0,4.0,1.0,2.0,6.0
1724,p,x,y,f,y,f,c,n,t,?,k,s,p,o,e,w,v,p,5.0,9.0,1.0,1.0,1.0
1725,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,p,4.0,7.0,1.0,5.0,7.0
1726,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,g,4.0,2.0,1.0,2.0,5.0
1727,p,x,s,f,c,f,w,n,e,b,s,s,p,o,p,n,v,d,4.0,6.0,1.0,1.0,1.0
1728,p,f,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,g,4.0,4.0,1.0,2.0,6.0
1729,p,f,s,t,f,f,c,b,t,b,s,f,p,o,p,h,s,g,7.0,4.0,1.0,1.0,1.0
1730,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,d,4.0,4.0,1.0,5.0,5.0
1731,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,d,2.0,4.0,1.0,2.0,5.0
1732,p,x,s,f,c,f,w,n,e,b,s,s,p,o,p,k,s,d,3.0,6.0,1.0,1.0,1.0
1733,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,d,2.0,7.0,1.0,2.0,7.0
1734,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,5.0,5.0,1.0,1.0,5.0
1735,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,g,4.0,7.0,1.0,2.0,5.0
1736,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,d,2.0,4.0,1.0,5.0,5.0
1737,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,p,2.0,4.0,1.0,2.0,6.0
1738,p,f,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,g,4.0,4.0,1.0,2.0,7.0
1739,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,d,2.0,7.0,1.0,5.0,6.0
1740,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,4.0,6.0,1.0,3.0,1.0
1741,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,d,4.0,4.0,1.0,2.0,5.0
1742,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,y,d,1.0,6.0,1.0,1.0,5.0
1743,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,d,4.0,7.0,1.0,4.0,5.0
1744,p,f,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,p,4.0,4.0,1.0,2.0,5.0
1745,p,f,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,d,4.0,2.0,1.0,4.0,6.0
1746,p,x,s,f,c,f,w,n,e,b,s,s,p,o,p,k,v,d,3.0,6.0,1.0,1.0,1.0
1747,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,d,4.0,7.0,1.0,5.0,7.0
1748,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,1.0,4.0,1.0,3.0,1.0
1749,p,x,f,f,c,f,c,n,e,b,s,s,p,o,p,k,s,d,3.0,6.0,1.0,1.0,1.0
1750,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,d,2.0,4.0,1.0,2.0,6.0
1751,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,d,2.0,4.0,1.0,4.0,7.0
1752,p,x,f,f,c,f,w,n,e,b,s,s,p,o,p,n,v,d,6.0,6.0,1.0,1.0,1.0
1753,p,f,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,d,2.0,4.0,1.0,2.0,5.0
1754,p,f,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,p,4.0,7.0,1.0,2.0,7.0
1755,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,v,d,5.0,4.0,1.0,3.0,4.0
1756,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,p,2.0,2.0,1.0,2.0,6.0
1757,p,f,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,p,2.0,2.0,1.0,4.0,5.0
1758,p,x,f,f,c,f,c,n,e,b,s,s,p,o,p,n,s,d,4.0,2.0,1.0,1.0,1.0
1759,p,x,s,f,c,f,w,n,e,b,s,s,p,o,p,k,v,d,6.0,6.0,1.0,1.0,1.0
1760,e,x,f,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,5.0,1.0,1.0,1.0,5.0
1761,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,g,2.0,7.0,1.0,4.0,6.0
1762,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,n,y,d,1.0,1.0,1.0,1.0,1.0
1763,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,k,y,d,5.0,4.0,1.0,1.0,1.0
1764,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,d,2.0,4.0,1.0,4.0,5.0
1765,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,g,2.0,4.0,1.0,4.0,7.0
1766,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,d,4.0,2.0,1.0,5.0,5.0
1767,p,f,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,d,4.0,2.0,1.0,5.0,6.0
1768,p,f,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,p,2.0,2.0,1.0,2.0,7.0
1769,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,y,d,4.0,5.0,1.0,2.0,5.0
1770,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,p,4.0,4.0,1.0,4.0,5.0
1771,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,p,2.0,7.0,1.0,5.0,7.0
1772,p,f,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,p,4.0,4.0,1.0,4.0,7.0
1773,p,f,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,p,2.0,4.0,1.0,4.0,7.0
1774,e,f,f,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,5.0,6.0,1.0,1.0,4.0
1775,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,1.0,4.0,1.0,3.0,4.0
1776,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,g,2.0,7.0,1.0,2.0,7.0
1777,e,f,y,f,n,f,c,n,e,?,s,f,p,o,f,h,y,d,8.0,7.0,1.0,1.0,1.0
1778,e,f,y,t,n,f,c,b,t,b,s,s,p,o,p,n,y,d,1.0,6.0,1.0,2.0,1.0
1779,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,g,2.0,4.0,1.0,2.0,5.0
1780,p,f,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,g,2.0,2.0,1.0,4.0,6.0
1781,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,d,4.0,2.0,1.0,5.0,5.0
1782,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,p,4.0,4.0,1.0,5.0,5.0
1783,p,f,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,p,2.0,2.0,1.0,2.0,6.0
1784,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,d,2.0,2.0,1.0,4.0,6.0
1785,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,p,2.0,7.0,1.0,4.0,6.0
1786,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,p,4.0,4.0,1.0,4.0,7.0
1787,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,p,2.0,7.0,1.0,5.0,6.0
1788,e,x,f,t,n,f,c,b,t,b,s,s,p,o,p,n,v,d,4.0,6.0,1.0,2.0,4.0
